決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2020,46,6,0,227500,地方独立行政法人静岡県立病院機構,2,静岡県立こころの医療センター,61,1,1,6,1,9,3,0,0,0,2850877,2835868,1321232,239347,1070515,0,145836,26142,0,0,0,32796,0,0,15009,9485,0,0,237,237,0,0,0.0,5287.0,2630054.0,2601882.0,1569275.0,107729.0,240979.0,0.0,0.0,0.0,683899.0,0.0,0.0,0.0,0.0,0.0,0.0,24837.0,14714.0,14714.0,0.0,0.0,10123.0,224158.0,0.0,0.0,0.0,0.0,0.0,3335.0,0.0,3335.0,220823.0,0.0,0.0,220823.0,0.0,0.0,0.0,0.0,0.0,118620.0,0.0,118759.0,0.0,0.0,-139.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,227500,地方独立行政法人静岡県立病院機構,3,静岡県立こども病院,61,1,1,6,1,4,3,0,0,0,12512630,12427934,6753241,1613669,3124662,0,740359,39013,0,0,0,156990,0,0,84696,55338,0,0,1027,1027,0,0,0.0,28331.0,12267260.0,12044428.0,5986071.0,2068713.0,903296.0,0.0,0.0,0.0,3086348.0,0.0,0.0,0.0,0.0,0.0,0.0,186329.0,99220.0,99220.0,0.0,0.0,87109.0,281873.0,0.0,0.0,0.0,0.0,0.0,36503.0,0.0,36503.0,245370.0,0.0,0.0,245370.0,0.0,0.0,0.0,0.0,0.0,421249.0,0.0,420767.0,0.0,0.0,482.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,227510,地方独立行政法人静岡市立静岡病院,1,地方独立行政法人静岡市立静岡病院,61,1,1,6,1,1,3,0,0,0,22083553,21805452,12114368,5195403,1790000,0,2314534,52740,0,0,0,338407,0,0,278101,60000,0,0,1096,1096,0,0,0.0,217005.0,20861709.0,19659520.0,9468884.0,5812776.0,1134407.0,0.0,0.0,0.0,3243453.0,0.0,0.0,0.0,0.0,0.0,0.0,1156439.0,118787.0,118787.0,0.0,0.0,1037652.0,1267594.0,0.0,0.0,0.0,0.0,0.0,45750.0,2491.0,43259.0,1221844.0,0.0,0.0,1221844.0,0.0,0.0,1850000.0,0.0,0.0,858037.0,358321.0,491570.0,0.0,0.0,8146.0,0.0,3940.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,247500,地方独立行政法人三重県立総合医療センター,1,総合医療センター,61,1,2,6,1,2,3,0,0,0,12715562,12552925,6760896,2834071,1633788,0,1141482,20776,0,0,0,161912,0,0,162637,82157,0,9770,2205,2205,0,0,0.0,68505.0,12767019.0,12037719.0,6682137.0,2714195.0,775806.0,0.0,0.0,0.0,1865581.0,0.0,0.0,0.0,0.0,0.0,0.0,590920.0,124002.0,124002.0,0.0,0.0,466918.0,86923.0,0.0,0.0,0.0,0.0,0.0,138380.0,0.0,138380.0,0.0,51457.0,0.0,-51457.0,0.0,0.0,1060695.0,0.0,0.0,702443.0,338255.0,357595.0,0.0,0.0,6593.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,247510,地方独立行政法人桑名市総合医療センター,4,桑名市総合医療センター,61,1,3,6,2,2,3,0,0,0,12770537,12585641,7129859,3548657,400240,0,958199,192293,0,0,0,356393,0,0,184896,52728,24586,0,0,0,0,0,0.0,107582.0,13111523.0,12928680.0,6551085.0,2748477.0,1392429.0,0.0,0.0,0.0,2236689.0,0.0,0.0,0.0,0.0,0.0,0.0,107699.0,83106.0,83106.0,0.0,0.0,24593.0,0.0,265842.0,0.0,0.0,0.0,0.0,75144.0,0.0,75144.0,0.0,340986.0,0.0,-340986.0,0.0,841700.0,452968.0,0.0,0.0,695922.0,271052.0,424870.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,257500,地方独立行政法人市立大津市民病院,1,大津市民病院,61,1,2,6,1,2,3,0,0,0,14902070,14062659,6197552,2746868,1564736,0,3151678,108256,0,0,0,293569,0,0,218176,101992,0,0,18,18,0,0,0.0,116166.0,12700562.0,11532457.0,6644667.0,2182652.0,690231.0,0.0,0.0,0.0,2014907.0,0.0,0.0,0.0,0.0,0.0,0.0,689935.0,139018.0,139018.0,0.0,0.0,550917.0,2058443.0,0.0,621235.0,572934.0,13.0,48288.0,478170.0,0.0,478170.0,2201508.0,0.0,0.0,2201508.0,0.0,0.0,1736581.0,0.0,0.0,645559.0,245369.0,396631.0,0.0,0.0,3559.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,257510,地方独立行政法人公立甲賀病院,1,地方独立行政法人公立甲賀病院,61,1,4,6,2,2,3,0,0,0,11145786,10659944,5727137,3218820,392426,0,894955,99760,0,0,0,326846,0,0,468317,304901,0,4226,5970,5970,0,0,0.0,153220.0,11532494.0,10739331.0,5971606.0,2059404.0,1093782.0,0.0,0.0,0.0,1614539.0,0.0,0.0,0.0,0.0,0.0,0.0,775183.0,116988.0,116988.0,180837.0,0.0,477358.0,0.0,386253.0,17525.0,0.0,0.0,17525.0,17980.0,0.0,17980.0,0.0,386708.0,0.0,-386708.0,0.0,0.0,0.0,0.0,0.0,533517.0,241225.0,285746.0,0.0,0.0,6546.0,0.0,2622.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,267500,地方独立行政法人京都市立病院機構,1,京都市立病院,61,1,1,6,2,1,3,0,0,0,18746256,18568181,10460707,5382008,1397097,21304,890217,59070,0,0,0,357778,0,0,178075,43440,0,0,0,0,0,0,0.0,134635.0,20066538.0,19051356.0,9334513.0,4952893.0,1160080.0,0.0,0.0,0.0,3603870.0,0.0,0.0,0.0,0.0,0.0,0.0,1010147.0,89146.0,89146.0,0.0,0.0,921001.0,0.0,1315247.0,0.0,0.0,0.0,0.0,5035.0,0.0,5035.0,0.0,1320282.0,0.0,-1320282.0,0.0,0.0,0.0,0.0,0.0,987655.0,471759.0,514853.0,0.0,0.0,1043.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,267500,地方独立行政法人京都市立病院機構,2,京都市立京北病院,61,1,1,6,2,7,3,0,0,0,878912,867468,225141,261809,196785,5218,14321,10818,0,0,0,153376,0,0,11444,3277,0,0,0,0,0,0,0.0,8167.0,955077.0,927732.0,647334.0,45342.0,52904.0,0.0,0.0,0.0,182152.0,0.0,0.0,0.0,0.0,0.0,0.0,27081.0,4956.0,4956.0,0.0,0.0,22125.0,0.0,75901.0,0.0,0.0,0.0,0.0,264.0,0.0,264.0,0.0,76165.0,0.0,-76165.0,0.0,0.0,0.0,0.0,0.0,61705.0,25291.0,36073.0,0.0,0.0,341.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277500,地方独立行政法人大阪府立病院機構,1,大阪急性期・総合医療センター,61,1,1,6,1,1,3,0,0,0,37282423,37046459,20341661,7565134,1618532,0,6212736,172416,0,0,0,1135980,0,0,235964,51072,0,0,3837,3837,0,0,0.0,181055.0,34026843.0,32281909.0,15064314.0,9040901.0,2669449.0,0.0,0.0,0.0,5507245.0,0.0,0.0,0.0,0.0,0.0,0.0,1655480.0,82221.0,82221.0,0.0,0.0,1573259.0,3345034.0,0.0,0.0,0.0,0.0,0.0,89454.0,0.0,89454.0,3255580.0,0.0,0.0,3255580.0,0.0,0.0,773596.0,0.0,0.0,761647.0,0.0,753710.0,0.0,0.0,7937.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277500,地方独立行政法人大阪府立病院機構,2,大阪はびきの医療センター,61,1,3,6,1,2,3,0,0,0,11309934,11234690,5029599,2551683,1080250,0,1970407,102284,0,0,0,500467,0,0,75244,9164,0,0,0,0,0,0,0.0,66080.0,10546549.0,10069092.0,5542493.0,1990307.0,829304.0,0.0,0.0,0.0,1706988.0,0.0,0.0,0.0,0.0,0.0,0.0,429563.0,19314.0,19314.0,0.0,0.0,410249.0,811279.0,0.0,0.0,0.0,0.0,0.0,47894.0,0.0,47894.0,763385.0,0.0,0.0,763385.0,0.0,0.0,895782.0,0.0,0.0,283047.0,0.0,282615.0,0.0,0.0,432.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277500,地方独立行政法人大阪府立病院機構,3,大阪精神医療センター,61,1,2,6,1,9,3,0,0,0,6152107,6102111,3169617,518141,1732273,0,531334,56979,0,0,0,93767,0,0,49996,27954,0,0,0,0,0,0,0.0,22042.0,5906766.0,5693192.0,3888713.0,263986.0,679378.0,0.0,0.0,0.0,861115.0,0.0,0.0,0.0,0.0,0.0,0.0,210626.0,55540.0,55540.0,0.0,0.0,155086.0,248289.0,0.0,0.0,0.0,0.0,0.0,2948.0,0.0,2948.0,245341.0,0.0,0.0,245341.0,0.0,0.0,1559917.0,0.0,0.0,218496.0,0.0,216471.0,0.0,0.0,2025.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277500,地方独立行政法人大阪府立病院機構,4,大阪国際がんセンター,61,1,1,6,2,1,3,0,0,0,28337573,28017113,13687104,10261450,2011358,0,168354,56193,0,0,0,1832654,0,0,320460,26102,0,0,0,0,0,0,0.0,294358.0,28932731.0,27304051.0,9840400.0,10155169.0,3087627.0,0.0,0.0,0.0,4220855.0,0.0,0.0,0.0,0.0,0.0,0.0,1625547.0,51890.0,51890.0,0.0,0.0,1573657.0,0.0,592025.0,0.0,0.0,0.0,0.0,3133.0,0.0,3133.0,0.0,595158.0,0.0,-595158.0,0.0,0.0,1006897.0,0.0,0.0,520149.0,0.0,519813.0,0.0,0.0,336.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277500,地方独立行政法人大阪府立病院機構,5,大阪母子医療センター,61,1,3,6,1,3,3,0,0,0,16109936,16032868,10229854,3085773,1665949,0,332393,113839,0,0,0,605060,0,0,77068,12189,0,0,0,0,0,0,0.0,64879.0,15959978.0,15279652.0,8266209.0,3313540.0,1381320.0,0.0,0.0,0.0,2318583.0,0.0,0.0,0.0,0.0,0.0,0.0,670760.0,36475.0,36475.0,0.0,0.0,634285.0,159524.0,0.0,0.0,0.0,0.0,0.0,9566.0,0.0,9566.0,149958.0,0.0,0.0,149958.0,0.0,0.0,1424017.0,0.0,0.0,419378.0,0.0,418852.0,0.0,0.0,526.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277510,地方独立行政法人堺市立病院機構,1,堺市立病院,61,1,1,6,1,2,3,0,0,0,23942610,23727617,11679424,5769021,2368530,0,3283410,115154,0,0,0,512078,0,0,214993,84364,0,0,1144,1144,0,0,0.0,129485.0,21224354.0,20244483.0,9727396.0,5373275.0,1837214.0,0.0,0.0,0.0,3306598.0,0.0,0.0,0.0,0.0,0.0,0.0,971804.0,170857.0,170857.0,0.0,0.0,800947.0,2726323.0,0.0,0.0,0.0,0.0,0.0,8067.0,0.0,8067.0,2718256.0,0.0,0.0,2718256.0,0.0,0.0,2452894.0,0.0,0.0,784026.0,318110.0,461314.0,0.0,0.0,4602.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277520,地方独立行政法人りんくう総合医療センター,1,りんくう総合医療センター,61,1,4,6,1,3,3,0,0,0,17698512,17363333,10059710,2764035,982549,31020,2297716,152423,0,0,0,1075880,0,0,232520,55323,0,0,0,0,0,0,0.0,177197.0,17018849.0,15799349.0,8623186.0,3798063.0,722221.0,0.0,0.0,0.0,2655879.0,0.0,0.0,0.0,0.0,0.0,0.0,935348.0,197982.0,197982.0,0.0,0.0,737366.0,861156.0,0.0,102659.0,100000.0,0.0,2659.0,284152.0,0.0,284152.0,679663.0,0.0,0.0,679663.0,0.0,0.0,0.0,0.0,0.0,846531.0,406675.0,437190.0,0.0,0.0,2666.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277530,地方独立行政法人大阪市民病院機構,1,総合医療センター,61,1,1,6,1,1,3,0,0,0,49200489,48447896,25671082,10600393,6163391,0,5012939,346624,0,0,0,653467,0,0,750930,406532,0,0,0,0,0,0,0.0,344398.0,43248819.0,40705302.0,19347479.0,11259734.0,4158724.0,0.0,0.0,0.0,5939365.0,0.0,0.0,0.0,0.0,0.0,0.0,2487732.0,401120.0,401120.0,0.0,0.0,2086612.0,6005792.0,0.0,1663.0,0.0,0.0,1663.0,55785.0,55785.0,0.0,5951670.0,0.0,0.0,5951670.0,0.0,0.0,4535956.0,0.0,0.0,1748094.0,721473.0,1022152.0,0.0,0.0,4469.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277530,地方独立行政法人大阪市民病院機構,2,十三市民病院,61,1,1,6,1,4,3,0,0,0,8341806,8193906,1207756,487777,1113670,0,5323970,19284,0,0,0,41449,0,0,147900,94331,0,0,0,0,0,0,0.0,53569.0,5746516.0,5273299.0,3235102.0,291269.0,447770.0,0.0,0.0,0.0,1299158.0,0.0,0.0,0.0,0.0,0.0,0.0,465824.0,141307.0,141307.0,0.0,0.0,324517.0,2602683.0,0.0,0.0,0.0,0.0,0.0,7393.0,0.0,7393.0,2595290.0,0.0,0.0,2595290.0,0.0,0.0,803745.0,0.0,0.0,383438.0,203107.0,180319.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277540,地方独立行政法人市立吹田市民病院,1,市立吹田市民病院,61,1,2,6,1,2,3,0,0,0,14720098,14149966,7932979,3824634,158739,0,1429723,495356,0,0,0,308535,0,0,570037,415531,51166,43618,1,1,0,0,0.0,59721.0,14885764.0,13699655.0,6493574.0,3276575.0,1397895.0,0.0,0.0,0.0,2531611.0,0.0,0.0,0.0,0.0,0.0,0.0,657181.0,131486.0,131486.0,0.0,0.0,525695.0,363167.0,0.0,95.0,0.0,0.0,95.0,528928.0,0.0,528928.0,0.0,165666.0,0.0,-165666.0,0.0,0.0,0.0,0.0,0.0,720695.0,323736.0,395335.0,0.0,0.0,1624.0,0.0,0.0,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,277550,地方独立行政法人市立東大阪医療センター,1,地方独立行政法人市立東大阪医療センター,61,1,2,6,1,1,3,0,0,0,18916406,18664050,11149123,4814630,835727,0,1500444,30861,0,0,0,333265,0,0,212204,108308,0,0,146,146,0,0,0.0,103750.0,18601120.0,17445396.0,8944655.0,4792954.0,1107543.0,0.0,0.0,0.0,2600244.0,0.0,0.0,0.0,0.0,0.0,0.0,1000726.0,161497.0,161497.0,0.0,0.0,839229.0,430132.0,0.0,40152.0,0.0,0.0,40152.0,154998.0,31575.0,123423.0,315286.0,0.0,0.0,315286.0,0.0,0.0,0.0,0.0,0.0,887199.0,327342.0,535879.0,0.0,0.0,23978.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287500,地方独立行政法人神戸市民病院機構,1,中央市民病院,61,1,1,6,1,1,3,0,0,0,41928314,41211342,20924853,10051088,1641742,0,6807202,162636,0,0,0,1623821,0,0,716972,298875,0,759,6920,6920,0,0,0.0,410418.0,41534029.0,38929773.0,17492816.0,10735566.0,2542970.0,0.0,0.0,0.0,8158421.0,0.0,0.0,0.0,0.0,0.0,0.0,2588408.0,635723.0,635723.0,0.0,0.0,1952685.0,410133.0,0.0,0.0,0.0,0.0,0.0,15848.0,0.0,15848.0,394285.0,0.0,0.0,394285.0,0.0,0.0,1940617.0,0.0,0.0,1333188.0,375698.0,857429.0,0.0,0.0,100061.0,0.0,19757.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287500,地方独立行政法人神戸市民病院機構,2,西市民病院,61,1,1,6,1,3,3,0,0,0,11641484,11533064,5860224,2821296,486839,0,2150288,62211,0,0,0,152206,0,0,108420,15372,0,0,1865,1865,0,0,0.0,91183.0,11194152.0,10712890.0,6098747.0,2125584.0,577012.0,0.0,0.0,0.0,1911547.0,0.0,0.0,0.0,0.0,0.0,0.0,446581.0,29466.0,29466.0,0.0,0.0,417115.0,482013.0,0.0,0.0,0.0,0.0,0.0,34681.0,0.0,34681.0,447332.0,0.0,0.0,447332.0,0.0,0.0,502211.0,0.0,0.0,462431.0,108447.0,307136.0,0.0,0.0,46848.0,0.0,4029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287500,地方独立行政法人神戸市民病院機構,3,西神戸医療センター,61,1,1,6,1,2,3,0,0,0,17951833,17806233,9000714,6091762,846217,0,1459512,108917,0,0,0,299111,0,0,145600,1040,0,0,2985,2985,0,0,0.0,141575.0,17908047.0,17115450.0,8314196.0,4399483.0,920487.0,0.0,0.0,0.0,3481284.0,0.0,0.0,0.0,0.0,0.0,0.0,789536.0,758.0,758.0,0.0,0.0,788778.0,46847.0,0.0,0.0,0.0,0.0,0.0,3061.0,0.0,3061.0,43786.0,0.0,0.0,43786.0,0.0,0.0,847257.0,0.0,0.0,674745.0,204268.0,419191.0,0.0,0.0,51286.0,0.0,7191.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287500,地方独立行政法人神戸市民病院機構,4,アイセンター病院,61,1,1,6,1,7,3,0,0,0,2200377,2153541,635670,912461,115776,0,3354,4298,0,0,0,481982,0,0,46836,12016,0,0,365,365,0,0,0.0,34455.0,2192508.0,2074424.0,690872.0,545658.0,244210.0,0.0,0.0,0.0,593684.0,0.0,0.0,0.0,0.0,0.0,0.0,116212.0,24049.0,24049.0,0.0,0.0,92163.0,9741.0,0.0,0.0,0.0,0.0,0.0,1872.0,102.0,1770.0,7869.0,0.0,0.0,7869.0,0.0,0.0,127792.0,0.0,0.0,44756.0,13476.0,31280.0,0.0,0.0,0.0,0.0,959.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287510,地方独立行政法人明石市立市民病院,1,市民病院,61,1,3,6,1,3,3,0,0,0,9409320,9322110,4828399,1953049,1096828,0,1261276,51049,0,0,0,131509,0,0,87210,5094,0,0,476,476,0,0,0.0,81640.0,8665947.0,8259225.0,4925726.0,1648391.0,446063.0,0.0,0.0,0.0,1239045.0,0.0,0.0,0.0,0.0,0.0,0.0,403303.0,7969.0,7969.0,0.0,0.0,395334.0,746792.0,0.0,0.0,0.0,0.0,0.0,3419.0,2450.0,969.0,743373.0,0.0,0.0,743373.0,0.0,0.0,0.0,0.0,0.0,529974.0,235884.0,291838.0,0.0,0.0,2252.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287520,地方独立行政法人加古川市民病院機構,3,加古川中央市民病院,61,1,3,6,1,1,3,0,0,0,26419718,26100310,15516958,6954534,1504840,0,1284232,326231,0,0,0,513515,0,0,319408,74088,0,19319,15461,15461,0,0,0.0,210540.0,24672868.0,23477484.0,11731315.0,6644067.0,1819908.0,0.0,0.0,0.0,3282194.0,0.0,0.0,0.0,0.0,0.0,0.0,1186427.0,100866.0,100866.0,0.0,0.0,1085561.0,1755807.0,0.0,0.0,0.0,0.0,0.0,8957.0,0.0,8957.0,1746850.0,0.0,0.0,1746850.0,0.0,0.0,1578928.0,0.0,0.0,1415173.0,384979.0,1021730.0,0.0,0.0,8464.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,287530,地方独立行政法人たつの市民病院機構,1,たつの市民病院,61,1,4,6,1,5,3,0,0,0,2514823,2271418,1343596,382120,271193,0,84683,88628,0,0,0,101198,0,0,243405,59071,0,1802,685,685,0,0,0.0,181847.0,2300285.0,2008346.0,1359093.0,226982.0,139628.0,0.0,0.0,0.0,282643.0,0.0,0.0,0.0,0.0,0.0,0.0,291939.0,7580.0,7580.0,0.0,0.0,284359.0,214538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214538.0,0.0,0.0,214538.0,0.0,0.0,0.0,0.0,0.0,138390.0,15605.0,72339.0,50000.0,0.0,446.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,297500,地方独立行政法人奈良県立病院機構,1,奈良県総合医療センター,61,1,2,6,1,1,3,0,0,0,24118175,23949523,11844804,6286755,2143145,0,3222148,87717,0,0,0,364954,0,0,160818,67110,0,0,1,1,0,0,0.0,93707.0,23958048.0,22801984.0,10465920.0,6533044.0,2414470.0,0.0,0.0,0.0,3388550.0,0.0,0.0,0.0,0.0,0.0,0.0,1155206.0,174608.0,174608.0,0.0,0.0,980598.0,153151.0,0.0,7834.0,0.0,0.0,7834.0,858.0,858.0,0.0,160127.0,0.0,0.0,160127.0,0.0,0.0,0.0,0.0,0.0,828195.0,213558.0,611696.0,0.0,0.0,2941.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,297500,地方独立行政法人奈良県立病院機構,2,奈良県西和医療センター,61,1,4,6,1,3,3,0,0,0,10771332,10423254,5187657,1613582,648098,0,2852587,43598,0,0,0,77732,0,0,347131,186233,0,0,4621,4621,0,0,0.0,156277.0,9374246.0,8788623.0,4850314.0,1816968.0,473569.0,0.0,0.0,0.0,1647772.0,0.0,0.0,0.0,0.0,0.0,0.0,577642.0,10808.0,10808.0,237584.0,0.0,329250.0,1404120.0,0.0,947.0,0.0,0.0,947.0,7981.0,7981.0,0.0,1397086.0,0.0,0.0,1397086.0,0.0,0.0,0.0,0.0,0.0,419110.0,130508.0,288340.0,0.0,0.0,262.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,297500,地方独立行政法人奈良県立病院機構,3,奈良県総合リハビリテーションセンター,61,1,5,6,2,5,3,0,0,0,1955161,1949708,1280702,420537,179486,0,7557,0,0,0,0,61426,0,0,5453,389,0,0,0,0,0,0,0.0,5064.0,2080404.0,2034886.0,1459651.0,172528.0,81271.0,0.0,0.0,0.0,321436.0,0.0,0.0,0.0,0.0,0.0,0.0,44524.0,1691.0,1691.0,0.0,0.0,42833.0,0.0,124249.0,0.0,0.0,0.0,0.0,994.0,994.0,0.0,0.0,125243.0,0.0,-125243.0,0.0,0.0,0.0,0.0,0.0,183920.0,90620.0,93210.0,0.0,0.0,90.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,337500,地方独立行政法人岡山県精神科医療センター,1,地方独立行政法人　岡山県精神科医療センター,61,1,2,6,1,9,3,0,0,0,4508589,4290690,2666329,648856,700599,0,145477,8714,0,0,0,120715,0,0,42350,35761,0,0,2229,2229,0,0,0.0,4360.0,4046066.0,3860636.0,2615422.0,287173.0,208541.0,0.0,0.0,0.0,749500.0,0.0,0.0,0.0,0.0,0.0,0.0,99645.0,34498.0,34498.0,0.0,0.0,65147.0,372759.0,0.0,175549.0,0.0,0.0,175549.0,85785.0,0.0,85785.0,462523.0,0.0,0.0,462523.0,0.0,0.0,26419.0,0.0,0.0,284302.0,136809.0,146764.0,0.0,0.0,729.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,337510,地方独立行政法人岡山市立総合医療センター,1,岡山市立市民病院,61,1,1,6,1,2,3,0,0,0,13759051,13657770,7465445,2462581,447947,155895,2179053,360742,0,0,0,586107,0,0,101281,39190,0,0,1032,1032,0,0,0.0,61059.0,12847607.0,12138212.0,6391504.0,2696312.0,1006183.0,0.0,0.0,0.0,2044213.0,0.0,0.0,0.0,0.0,0.0,0.0,707971.0,154237.0,154237.0,0.0,0.0,553734.0,912868.0,0.0,0.0,0.0,0.0,0.0,1424.0,0.0,1424.0,911444.0,0.0,0.0,911444.0,0.0,0.0,643032.0,0.0,0.0,594696.0,264307.0,326947.0,0.0,0.0,3442.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,337510,地方独立行政法人岡山市立総合医療センター,2,岡山市立せのお病院,61,1,1,6,1,6,3,0,0,0,1093815,1070740,653993,147078,212236,526,9059,27042,0,0,0,20806,0,0,23075,16643,0,0,6,6,0,0,0.0,6426.0,945251.0,904396.0,618995.0,39333.0,72236.0,0.0,0.0,0.0,173832.0,0.0,0.0,0.0,0.0,0.0,0.0,40855.0,16691.0,16691.0,0.0,0.0,24164.0,148564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148564.0,0.0,0.0,148564.0,0.0,0.0,229405.0,0.0,0.0,65159.0,39733.0,25426.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,347500,地方独立行政法人府中市病院機構,1,府中市民病院,61,1,5,6,2,5,3,0,0,0,2558134,2523185,1368792,802483,208822,0,86429,753,0,0,0,55906,0,0,34949,526,0,0,0,0,0,0,0.0,34423.0,2725237.0,2703801.0,1775613.0,286472.0,162564.0,0.0,0.0,0.0,479152.0,0.0,0.0,0.0,0.0,0.0,0.0,21436.0,2361.0,2361.0,0.0,0.0,19075.0,0.0,167103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167103.0,0.0,-167103.0,0.0,0.0,209348.0,0.0,0.0,156662.0,60692.0,95854.0,0.0,0.0,116.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,347500,地方独立行政法人府中市病院機構,2,府中北市民病院,61,1,5,6,1,6,3,0,0,0,1252483,1236337,524337,388460,251188,0,8664,4384,0,0,0,59304,0,0,16146,12593,0,0,0,0,0,0,0.0,3553.0,1207949.0,1188876.0,741185.0,103766.0,134465.0,0.0,0.0,0.0,209460.0,0.0,0.0,0.0,0.0,0.0,0.0,19073.0,18922.0,18922.0,0.0,0.0,151.0,44534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44534.0,0.0,0.0,44534.0,0.0,0.0,263781.0,0.0,0.0,75294.0,38258.0,36975.0,0.0,0.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,6,0,347510,地方独立行政法人広島市立病院機構,1,広島市民病院,61,1,1,6,1,1,3,0,0,0,33689958,33303328,19974148,9692635,2270320,0,769008,744,0,0,0,596473,0,0,386630,106056,0,0,2356,2356,0,0,0.0,278218.0,33323225.0,32912171.0,13684746.0,10970212.0,2359559.0,0.0,0.0,0.0,5897654.0,0.0,0.0,0.0,0.0,0.0,0.0,411054.0,319225.0,319225.0,0.0,0.0,91829.0,366733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366733.0,0.0,0.0,366733.0,0.0,0.0,0.0,0.0,0.0,1186417.0,529213.0,655171.0,0.0,0.0,2033.0,0.0,1722.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
